"","document","topic","gamma"
"14447","revelskojeslovo19170503.1.4",5,0.862806937035657
"14448","revelskojeslovo19170930.1.3",5,0.00116105017887219
"14449","tooljasojavnoukteat19171209.1.3",5,0.000380784530310667
"14450","revelskieizvestija19170103.1.1",5,0.102324233777418
"14451","revelskieizvestija19170204.1.2",5,0.000598425371341284
"14452","revelskieizvestija19170327.1.3",5,0.000724444488128802
"14453","revelskojeslovo19171116.1.3",5,0.00072444448471447
"14454","revelskojeslovo19170804.1.3",5,0.0457059628210256
"14455","tooljasojavnoukteat19171018.1.4",5,0.0934718482565858
"14456","utropravda19170629.1.3",5,0.124464712383876
"14457","revelskojeslovo19170221.1.3",5,0.000460963797319548
"14458","tooljasojavnoukteat19170924.1.2",5,0.000837872051229369
"14459","revelskojeslovo19170629.1.3",5,0.157257903040441
"14460","ekmteataja19170803.1.2",5,0.000993412397413519
"14461","ekmteataja19170629.1.1",5,0.000598425369843083
"14462","revelskieizvestija19170228.1.1",5,0.000605954474207005
"14463","revelskieizvestija19170410.1.2",5,0.000452305700578548
"14464","revelskieizvestija19170506.1.1",5,0.000917697327824665
"14465","revelskieizvestija19170526.1.1",5,0.000621595720041816
"14466","revelskieizvestija19170622.1.3",5,0.0821837951560383
"14467","revelskojeslovo19170515.1.2",5,0.000613675447075583
"14468","revelskojeslovo19170627.1.2",5,0.000420698482556986
"14469","revelskojeslovo19170701.1.2",5,0.000526469071137545
"14470","revelskojeslovo19170715.1.2",5,0.00051520548562398
"14471","revelskojeslovo19170725.1.2",5,0.000460963790704816
"14472","revelskojeslovo19170210.1.2",5,0.000954055011094827
"14473","revelskieizvestija19170517.1.3",5,0.117689149747375
"14474","tooljasojavnoukteat19171113.1.3",5,0.000393220173697262
"14475","tooljasojavnoukteat19170913.1.1",5,0.000673771009286796
"14476","tooljasojavnoukteat19170922.1.1",5,0.00048904804532914
"14477","tooljasojavnoukteat19171001.1.2",5,0.000621595719601046
"14478","tooljasojavnoukteat19170426.1.2",5,0.0340421162442057
"14479","svobodnojeslovosoldata19170917.1.3",5,0.000570091382214567
"14480","revelskojeslovo19170630.1.1",5,0.184893168688529
"14481","tooljasojavnoukteat19170812.1.1",5,0.000683330534442245
"14482","tooljasojavnoukteat19170820.1.1",5,0.00125156481573097
"14483","svobodnojeslovosoldata19170422.1.2",5,0.000638065838754828
"14484","svobodnojeslovosoldata19170621.1.1",5,0.0011337195214117
"14485","svobodnojeslovosoldata19171216.1.1",5,0.00148275366485337
"14486","tooljasojavnoukteat19170412.1.2",5,0.000360815552203294
"14487","tooljasojavnoukteat19170806.1.2",5,0.000448097485677732
"14488","tooljasojavnoukteat19171001.1.3",5,0.129513269320148
"14489","tooljasojavnoukteat19171209.1.1",5,0.000452305701655127
"14490","tooljasojavnoukteat19170411.1.1",5,0.000758680120883502
"14491","tooljasojavnoukteat19170414.1.1",5,0.000900538222520271
"14492","revelskojeslovo19170323.1.3",5,0.000770822570555222
"14493","revelskojeslovo19170503.1.3",5,0.337078073439484
"14494","tooljasojavnoukteat19170928.1.3",5,0.000350317693322108
"14495","svobodnojeslovosoldata19171219.1.4",5,0.000591081073451335
"14496","ekmteataja19170330.1.3",5,0.000489048042990438
"14497","svobodnojeslovosoldata19171202.1.2",5,0.000655432516225738
"14498","revelskieizvestija19170125.1.1",5,0.00110764599114155
"14499","revelskojeslovo19170227.1.2",5,0.000532287593086646
"14500","revelskojeslovo19170324.1.3",5,0.000796312057241515
"14501","revelskojeslovo19170526.1.3",5,0.331347930350442
"14502","revelskojeslovo19170616.1.2",5,0.000499185684267227
"14503","ekmteataja19170112.1.17",5,0.000250217366671671
"14504","ekmteataja19170309.1.1",5,0.000605954473872536
"14505","revelskojeslovo19170225.1.3",5,0.000613675453551991
"14506","revelskojeslovo19170306.1.3",5,0.120194385442283
"14507","revelskojeslovo19170501.1.3",5,0.00152985270211047
"14508","tooljasojavnoukteat19171216.1.4",5,0.282896077710229
"14509","revelskieizvestija19170201.1.3",5,0.0724095752140341
"14510","revelskojeslovo19170102.1.2",5,0.000324365024498119
"14511","revelskojeslovo19170401.1.2",5,0.000448097484894331
"14512","tooljasojavnoukteat19170917.1.1",5,0.000289294662173957
"14513","utropravda19171202.1.3",5,0.000770822569413773
"14514","ekmteataja19170126.1.4",5,0.000424405677668121
"14515","tooljasojavnoukteat19170526.1.2",5,0.000489048042384568
"14516","revelskojeslovo19170911.1.3",5,0.000900538214448501
"14517","tooljasojavnoukteat19170521.1.2",5,0.000646632597131548
"14518","tooljasojavnoukteat19170530.1.1",5,0.00121986489528042
"14519","tooljasojavnoukteat19170604.1.1",5,0.000474590804930059
"14520","svobodnojeslovosoldata19170430.1.2",5,0.00135738563963786
"14521","tooljasojavnoukteat19170511.1.1",5,0.000605954473351738
"14522","nasheslovo19171201.1.4",5,0.00118973109012728
"14523","revelskojeslovo19170915.1.2",5,0.000770822570101737
"14524","nasheslovo19171220.1.2",5,0.0009005382137817
"14525","nasheslovo19171123.1.2",5,0.00113371952235746
"14526","revelskieizvestija19170211.1.1",5,0.000746914282237165
"14527","utropravda19171216.1.2",5,0.000973336004425503
"14528","svobodnojeslovosoldata19170901.1.2",5,0.000538236159126593
"14529","tooljasojavnoukteat19170613.1.3",5,0.000993412397867105
"14530","nasheslovo19171218.1.1",5,0.000655432517722095
"14531","revelskojeslovo19170703.1.2",5,0.000735507813241951
"14532","revelskojeslovo19170617.1.2",5,0.000538236158341646
"14533","tooljasojavnoukteat19170328.1.2",5,0.000973336008798948
"14534","revelskieizvestija19170519.1.1",5,0.000613675447608571
"14535","revelskieizvestija19170519.1.2",5,0.000621595719018001
"14536","revelskojeslovo19171117.1.1",5,0.00121986490111661
"14537","revelskojeslovo19170726.1.3",5,0.207638386589428
"14538","tooljasojavnoukteat19170330.1.4",5,0.000363539064192693
"14539","revelskojeslovo19170117.1.2",5,0.000432019590624521
"14540","revelskojeslovo19170125.1.3",5,0.000380784527625245
"14541","revelskojeslovo19170330.1.2",5,0.00030389797870249
"14542","utropravda19170811.1.1",5,0.000770822568629858
"14543","tooljasojavnoukteat19170824.1.1",5,0.00041705549103086
"14544","revelskojeslovo19170704.1.3",5,0.000713709051122544
"14545","utropravda19170915.1.3",5,0.000683330535486215
"14546","tooljasojavnoukteat19170505.1.4",5,0.00042069848530772
"14547","svobodnojeslovosoldata19170907.1.4",5,0.00110764599992496
"14548","utropravda19170724.1.4",5,0.000917697344546693
"14549","svobodnojeslovosoldata19170902.1.1",5,0.00118973108903252
"14550","utropravda19170905.1.3",5,0.000428178790076525
"14551","tooljasojavnoukteat19170517.1.3",5,0.000746914282914911
"14552","ekmteataja19171026.1.3",5,0.000366304004930598
"14553","tooljasojavnoukteat19171228.1.4",5,0.228390924944801
"14554","revelskojeslovo19170214.1.3",5,0.000328793770369022
"14555","revelskojeslovo19170531.1.2",5,0.000393220172585411
"14556","utropravda19171006.1.1",5,0.00108274478379963
"14557","revelskojeslovo19170508.1.2",5,0.000646632595535322
"14558","revelskieizvestija19170506.1.3",5,0.992712703767007
"14559","tooljasojavnoukteat19170602.1.4",5,0.110987982392105
"14560","revelskieizvestija19170316.1.1",5,0.000703287157440819
"14561","revelskieizvestija19170323.1.1",5,0.000520776383125209
"14562","revelskojeslovo19170316.1.1",5,0.000655432516894641
"14563","svobodnojeslovosoldata19170506.1.1",5,0.000713709051551708
"14564","ekmteataja19170525.1.2",5,0.000823544949003599
"14565","nasheslovo19171209.1.3",5,0.000655432519430794
"14566","revelskieizvestija19170607.1.2",5,0.000396457042287799
"14567","revelskieizvestija19170614.1.2",5,0.00068333053954856
"14568","svobodnojeslovosoldata19170421.1.1",5,0.00643740645984519
"14569","revelskojeslovo19170306.1.1",5,0.00128495624073125
"14570","svobodnojeslovosoldata19170729.1.2",5,0.000993412396523121
"14571","revelskieizvestija19170615.1.2",5,0.000532287589480722
"14572","utropravda19171219.1.1",5,0.00103615671000022
"14573","utropravda19170929.1.3",5,0.000479313964088124
"14574","utropravda19171003.1.1",5,0.000758680115790296
"14575","utropravda19171114.1.3",5,0.000900538214438693
"14576","svobodnojeslovosoldata19170720.1.1",5,0.000591081075283464
"14577","tooljasojavnoukteat19170715.1.1",5,0.000360815548396728
"14578","revelskieizvestija19170214.1.1",5,0.000598425370616601
"14579","revelskieizvestija19170603.1.4",5,0.44313702837597
"14580","revelskieizvestija19170605.1.4",5,0.295869939900748
"14581","revelskieizvestija19170412.1.1",5,0.000460963791558206
"14582","tooljasojavnoukteat19171021.1.1",5,0.00110764598831292
"14583","revelskieizvestija19170228.1.2",5,0.000783360017878801
"14584","utropravda19170710.1.2",5,0.00108274479133328
"14585","revelskieizvestija19170622.1.2",5,0.00049406486786118
"14586","revelskojeslovo19170926.1.1",5,0.0011337195278302
"14587","revelskojeslovo19170113.1.3",5,0.0384472106304432
"14588","tooljasojavnoukteat19170720.1.1",5,0.000469959819180685
"14589","tooljasojavnoukteat19171205.1.1",5,0.000520776381885744
"14590","utropravda19170613.1.4",5,0.000917697327794828
"14591","utropravda19171128.1.1",5,0.000621595717769857
"14592","utropravda19171209.1.4",5,0.000532287589732323
"14593","revelskieizvestija19170311.1.1",5,0.000884009004664453
"14594","revelskieizvestija19170218.1.1",5,0.000724444489066595
"14595","revelskieizvestija19170228.1.3",5,0.000435929920868001
"14596","tooljasojavnoukteat19170823.1.1",5,0.000424405677020262
"14597","revelskieizvestija19170525.1.2",5,0.000583914856702598
"14598","revelskojeslovo19170918.1.1",5,0.000746914281829903
"14599","revelskieizvestija19170215.1.3",5,0.000494064868736729
"14600","revelskojeslovo19170328.1.1",5,0.000452305700898202
"14601","tooljasojavnoukteat19171025.1.4",5,0.414205328065519
"14602","utropravda19170804.1.1",5,0.00116105016728385
"14603","revelskojeslovo19170202.1.2",5,0.000227737257986932
"14604","utropravda19171207.1.4",5,0.0449986779128429
"14605","tooljasojavnoukteat19170519.1.4",5,0.109507873032895
"14606","tooljasojavnoukteat19170712.1.4",5,0.585353705084058
"14607","tooljasojavnoukteat19171223.1.3",5,0.000713709054398398
"14608","ekmteataja19170309.1.3",5,0.0014384680785325
"14609","revelskojeslovo19170323.1.1",5,0.000655432516178397
"14610","revelskojeslovo19170623.1.2",5,0.000655432516246015
"14611","revelskieizvestija19170411.1.3",5,0.00057009138333698
"14612","revelskojeslovo19170211.1.1",5,0.000340413432203636
"14613","svobodnojeslovosoldata19170510.1.3",5,0.000576920325412512
"14614","svobodnojeslovosoldata19170707.1.2",5,0.000499185684652854
"14615","revelskieizvestija19170210.1.2",5,0.00080969959109393
"14616","tooljasojavnoukteat19170601.1.2",5,0.000452305700166131
"14617","tooljasojavnoukteat19170428.1.1",5,0.116811735274298
"14618","revelskieizvestija19170315.1.3",5,0.710475193673677
"14619","revelskojeslovo19170211.1.4",5,0.925663450229283
"14620","revelskieizvestija19170602.1.1",5,0.000396457042532472
"14621","revelskojeslovo19170220.1.2",5,0.000399747643863199
"14622","revelskojeslovo19170605.1.1",5,0.00105893858138973
"14623","revelskojeslovo19171107.1.2",5,0.00055054128651865
"14624","revelskojeslovo19170916.1.3",5,0.000435929920114632
"14625","utropravda19170717.1.1",5,0.000544319190380372
"14626","utropravda19171121.1.1",5,0.00105893858863331
"14627","revelskojeslovo19170302.1.2",5,0.00046096379095936
"14628","utropravda19170919.1.2",5,0.000621595720050548
"14629","revelskojeslovo19170629.1.1",5,0.00105893858330272
"14630","tooljasojavnoukteat19170815.1.3",5,0.000489048044469535
"14631","revelskieizvestija19170527.1.3",5,0.279147006842008
"14632","tooljasojavnoukteat19171220.1.1",5,0.000724444489863001
"14633","revelskojeslovo19170502.1.3",5,0.00085270646777264
"14634","ekmteataja19170112.1.16",5,0.000342836620887387
"14635","nasheslovo19171211.1.4",5,0.118657870616411
"14636","utropravda19171019.1.1",5,0.000693165228986523
"14637","revelskieizvestija19170206.1.3",5,0.000823544959513812
"14638","svobodnojeslovosoldata19170518.1.1",5,0.000837872050068029
"14639","revelskojeslovo19170426.1.4",5,0.993576618537886
"14640","revelskojeslovo19170427.1.4",5,0.99546027609384
"14641","revelskojeslovo19170506.1.4",5,0.98778352926646
"14642","revelskojeslovo19170912.1.4",5,0.995261778360782
"14643","revelskojeslovo19171007.1.3",5,0.456478061033275
"14644","revelskojeslovo19171108.1.4",5,0.988735916643485
"14645","revelskieizvestija19170419.1.4",5,0.99003118609719
"14646","revelskojeslovo19171114.1.4",5,0.992833191556018
"14647","tooljasojavnoukteat19170627.1.1",5,0.000724444485435128
"14648","nasheslovo19171212.1.3",5,0.269679857841141
"14649","tooljasojavnoukteat19171215.1.2",5,0.000448097487570076
"14650","svobodnojeslovosoldata19170723.1.2",5,0.000852706466164716
"14651","utropravda19170530.1.2",5,0.000499185683999268
"14652","utropravda19170808.1.4",5,0.000735507810223259
"14653","revelskojeslovo19170628.1.3",5,0.00088400900782869
"14654","tooljasojavnoukteat19170606.1.4",5,0.000538236164298763
"14655","tooljasojavnoukteat19170407.1.2",5,0.000713709051328425
"14656","tooljasojavnoukteat19170413.1.2",5,0.000479313964099509
"14657","revelskieizvestija19170316.1.4",5,0.988735916606114
"14658","ekmteataja19170119.1.7",5,0.331279331888617
"14659","revelskojeslovo19170406.1.3",5,0.000809699588818719
"14660","revelskojeslovo19170117.1.3",5,0.000563422212837726
"14661","utropravda19170915.1.2",5,0.000520776381593326
"14662","revelskojeslovo19170810.1.2",5,0.000809699579522093
"14663","svobodnojeslovosoldata19170620.1.4",5,0.000703287150058569
"14664","tooljasojavnoukteat19170826.1.4",5,0.493553067266802
"14665","svobodnojeslovosoldata19170719.1.3",5,0.000629723103824731
"14666","svobodnojeslovosoldata19170720.1.3",5,0.000796312048857477
"14667","ekmteataja19170615.1.5",5,0.00169099372291473
"14668","svobodnojeslovosoldata19170902.1.2",5,0.000538236158010132
"14669","svobodnojeslovosoldata19171202.1.3",5,0.000499185683772939
"14670","utropravda19170815.1.1",5,0.000758680125273707
"14671","svobodnojeslovosoldata19170723.1.1",5,0.00139675111804456
"14672","utropravda19170629.1.4",5,0.000591081072855412
"14673","tooljasojavnoukteat19170530.1.3",5,0.000605954473806868
"14674","nasheslovo19171216.1.2",5,0.000448097487403612
"14675","nasheslovo19171218.1.3",5,0.101251165037184
"14676","tooljasojavnoukteat19171128.1.3",5,0.229553276002478
"14677","tooljasojavnoukteat19171115.1.3",5,0.0436632848414276
"14678","tooljasojavnoukteat19170617.1.2",5,0.000703287144837347
"14679","tooljasojavnoukteat19170806.1.1",5,0.0702459461174262
"14680","revelskojeslovo19170113.1.2",5,0.000305827718322069
"14681","tooljasojavnoukteat19170604.1.3",5,0.00113371952975116
"14682","revelskieizvestija19170401.1.1",5,0.000746914285914422
"14683","revelskojeslovo19170613.1.3",5,0.00045659370894489
"14684","tooljasojavnoukteat19170813.1.4",5,0.344548592047629
"14685","revelskieizvestija19170527.1.4",5,0.984781056498219
"14686","revelskojeslovo19170706.1.4",5,0.946839729753402
"14687","tooljasojavnoukteat19170725.1.1",5,0.000538236159125577
"14688","utropravda19171125.1.2",5,0.000646632595038474
"14689","tooljasojavnoukteat19170823.1.4",5,0.447241071717505
"14690","tooljasojavnoukteat19171021.1.3",5,0.000494064868107899
"14691","tooljasojavnoukteat19171108.1.3",5,0.00049406486929499
"14692","tooljasojavnoukteat19171111.1.2",5,0.000917697330848962
"14693","ekmteataja19170216.1.2",5,0.000342836620674483
"14694","ekmteataja19170511.1.2",5,0.00057009138076801
"14695","ekmteataja19170803.1.4",5,0.000317941173191982
"14696","revelskojeslovo19170314.1.3",5,0.00052077638351086
"14697","svobodnojeslovosoldata19170722.1.1",5,0.00113371952317123
"14698","revelskieizvestija19170107.1.3",5,0.00101433445210732
"14699","revelskieizvestija19170117.1.3",5,0.41036239892754
"14700","revelskieizvestija19170512.1.1",5,0.000664475257882588
"14701","revelskojeslovo19170503.1.1",5,0.000884009002172318
"14702","revelskojeslovo19170831.1.1",5,0.000532287589847653
"14703","svobodnojeslovosoldata19170917.1.4",5,0.000576920325183764
"14704","tooljasojavnoukteat19170521.1.4",5,0.000456593705819841
"14705","tooljasojavnoukteat19170525.1.2",5,0.000823544947571885
"14706","tooljasojavnoukteat19170603.1.1",5,0.00110764598930301
"14707","tooljasojavnoukteat19170627.1.3",5,0.00103615670961416
"14708","tooljasojavnoukteat19170706.1.3",5,0.000724444489265515
"14709","tooljasojavnoukteat19170711.1.3",5,0.000550541285308625
"14710","tooljasojavnoukteat19170914.1.1",5,0.0371873240610875
"14711","tooljasojavnoukteat19171022.1.3",5,0.000526469072652125
"14712","utropravda19170929.1.1",5,0.000954055008167037
"14713","revelskieizvestija19170531.1.1",5,0.000417055493301591
"14714","svobodnojeslovosoldata19171209.1.3",5,0.000673771007274062
"14715","tooljasojavnoukteat19170527.1.1",5,0.0920998549907893
"14716","utropravda19170703.1.1",5,0.000544319188768533
"14717","utropravda19170926.1.4",5,0.000664475258014438
"14718","nasheslovo19171215.1.1",5,0.000693165228566745
"14719","tooljasojavnoukteat19171031.1.3",5,0.000358132540569561
"14720","tooljasojavnoukteat19171109.1.1",5,0.000550541284877065
"14721","tooljasojavnoukteat19170617.1.1",5,0.000646632594025017
"14722","tooljasojavnoukteat19171010.1.3",5,0.000954055008576491
"14723","nasheslovo19171213.1.2",5,0.000409955564786116
"14724","svobodnojeslovosoldata19170707.1.4",5,0.000646632601114711
"14725","tooljasojavnoukteat19170510.1.3",5,0.00103615670543899
"14726","ekmteataja19170810.1.3",5,0.000383819111012768
"14727","utropravda19170626.1.4",5,0.000439911684929029
"14728","revelskieizvestija19170502.1.3",5,0.186089799100823
"14729","revelskieizvestija19170609.1.1",5,0.0005264690700706
"14730","revelskojeslovo19170407.1.1",5,0.157024246240896
"14731","revelskojeslovo19170429.1.2",5,0.000499185686377293
"14732","revelskojeslovo19170913.1.1",5,0.000605954474772555
"14733","tooljasojavnoukteat19171012.1.4",5,0.353836812326717
"14734","utropravda19171121.1.4",5,0.102615905258092
"14735","utropravda19171003.1.2",5,0.000406495486047289
"14736","revelskieizvestija19170612.1.1",5,0.000576920327296547
"14737","utropravda19170616.1.2",5,0.000724444485154071
"14738","revelskojeslovo19170918.1.2",5,0.000638065838289557
"14739","revelskieizvestija19170214.1.3",5,0.58813561773315
"14740","tooljasojavnoukteat19171026.1.4",5,0.280093211574773
"14741","tooljasojavnoukteat19171117.1.3",5,0.00113371953645884
"14742","svobodnojeslovosoldata19171208.1.1",5,0.000823544947179542
"14743","tooljasojavnoukteat19170505.1.1",5,0.227058197786438
"14744","tooljasojavnoukteat19171004.1.1",5,0.000621595722882007
"14745","svobodnojeslovosoldata19170721.1.1",5,0.00103615670355107
"14746","tooljasojavnoukteat19170713.1.1",5,0.000406495486591438
"14747","revelskieizvestija19170407.1.1",5,0.00059842537588416
"14748","revelskieizvestija19170513.1.1",5,0.000515205486583758
"14749","revelskojeslovo19171010.1.2",5,0.00097333600467855
"14750","tooljasojavnoukteat19170514.1.1",5,0.000973336013205064
"14751","revelskieizvestija19170224.1.1",5,0.000993412396902308
"14752","revelskojeslovo19170422.1.2",5,0.117083533981984
"14753","revelskojeslovo19170815.1.2",5,0.000703287145625858
"14754","revelskojeslovo19170316.1.2",5,0.000428178787650088
"14755","tooljasojavnoukteat19171101.1.2",5,0.000570091381311589
"14756","utropravda19171214.1.2",5,0.000783360020899082
"14757","revelskojeslovo19170601.1.4",5,0.994332492051586
"14758","revelskojeslovo19170815.1.4",5,0.928252556864894
"14759","revelskojeslovo19170818.1.4",5,0.993576618525704
"14760","revelskojeslovo19171120.1.4",5,0.993062596873268
"14761","utropravda19170825.1.3",5,0.0617056718297553
"14762","ekmteataja19170105.1.5",5,0.000326564381124977
"14763","tooljasojavnoukteat19170606.1.3",5,0.00116105016808951
"14764","tooljasojavnoukteat19171013.1.4",5,0.248512351130723
"14765","svobodnojeslovosoldata19170708.1.1",5,0.00101433443659658
"14766","tooljasojavnoukteat19170623.1.4",5,0.059510129133487
"14767","utropravda19170703.1.4",5,0.000735507813075453
"14768","nasheslovo19171207.1.2",5,0.000469959821422567
"14769","revelskieizvestija19170518.1.1",5,0.000563422211725685
"14770","revelskojeslovo19170728.1.2",5,0.000591081071101145
"14771","tooljasojavnoukteat19170330.1.2",5,0.000550541288795718
"14772","revelskojeslovo19170411.1.3",5,0.000390035731049328
"14773","revelskojeslovo19170909.1.3",5,0.000520776383864723
"14774","tooljasojavnoukteat19170620.1.3",5,0.000591081083379725
"14775","tooljasojavnoukteat19170607.1.1",5,0.00110764598968753
"14776","revelskojeslovo19170621.1.2",5,0.000693165230162109
"14777","revelskieizvestija19170223.1.3",5,0.0423781990723871
"14778","tooljasojavnoukteat19171109.1.4",5,0.00181870447396625
"14779","tooljasojavnoukteat19171018.1.1",5,0.0311542737792274
"14780","revelskieizvestija19170615.1.3",5,0.000324365026835658
"14781","tooljasojavnoukteat19170811.1.2",5,0.00052646907170918
"14782","revelskieizvestija19170410.1.3",5,0.000758680121602172
"14783","revelskojeslovo19170224.1.4",5,0.992712703779259
"14784","revelskojeslovo19170225.1.4",5,0.992588095470491
"14785","revelskojeslovo19170415.1.4",5,0.907112986757419
"14786","tooljasojavnoukteat19171003.1.2",5,0.000504413766967555
"14787","svobodnojeslovosoldata19170801.1.1",5,0.00125156481619827
"14788","tooljasojavnoukteat19170801.1.1",5,0.000428178790027825
"14789","revelskojeslovo19170218.1.1",5,0.000399747644540452
"14790","revelskieizvestija19170320.1.2",5,0.00061367545225137
"14791","revelskieizvestija19170330.1.3",5,0.116957895333792
"14792","revelskieizvestija19170420.1.1",5,0.000465418340071675
"14793","svobodnojeslovosoldata19170908.1.4",5,0.000613675447900162
"14794","tooljasojavnoukteat19170531.1.1",5,0.0365881948012848
"14795","tooljasojavnoukteat19170929.1.4",5,0.266240622655906
"14796","tooljasojavnoukteat19171013.1.2",5,0.000563422212454975
"14797","revelskieizvestija19170213.1.2",5,0.000655432516098454
"14798","revelskieizvestija19170504.1.2",5,0.000556907275757904
"14799","revelskieizvestija19170515.1.2",5,0.00196728157187779
"14800","revelskieizvestija19170617.1.2",5,0.0783336838733298
"14801","svobodnojeslovosoldata19170802.1.1",5,0.000884009003926408
"14802","tooljasojavnoukteat19170923.1.4",5,0.234322459614635
"14803","nasheslovo19171202.1.1",5,0.0006380658455748
"14804","tooljasojavnoukteat19171013.1.3",5,0.00091769733260378
"14805","svobodnojeslovosoldata19170415.1.3",5,0.000638065842329589
"14806","revelskieizvestija19170520.1.2",5,0.000809699588687739
"14807","revelskojeslovo19170131.1.1",5,0.000439911683131359
"14808","revelskojeslovo19170215.1.1",5,0.000456593703940359
"14809","revelskojeslovo19170228.1.1",5,0.000664475259216392
"14810","revelskojeslovo19170327.1.1",5,0.12744902136849
"14811","revelskojeslovo19170419.1.1",5,0.0951097082095105
"14812","revelskojeslovo19170530.1.1",5,0.00118973109048307
"14813","revelskojeslovo19170612.1.1",5,0.00132017825865429
"14814","revelskojeslovo19170614.1.1",5,0.00224202081513826
"14815","revelskojeslovo19170719.1.1",5,0.000868075637746258
"14816","revelskojeslovo19170812.1.1",5,0.00110764599020036
"14817","revelskojeslovo19170928.1.1",5,0.000629723105079076
"14818","svobodnojeslovosoldata19170430.1.3",5,0.000954055008160106
"14819","svobodnojeslovosoldata19170621.1.3",5,0.000837872047769694
"14820","svobodnojeslovosoldata19170706.1.3",5,0.0455262295846054
"14821","revelskojeslovo19170508.1.1",5,0.00108274478412642
"14822","revelskojeslovo19170923.1.3",5,0.000520776382152776
"14823","revelskieizvestija19170118.1.3",5,0.991895156063575
"14824","tooljasojavnoukteat19170702.1.2",5,0.000509752518300939
"14825","utropravda19171118.1.4",5,0.000428178787613337
"14826","tooljasojavnoukteat19170422.1.1",5,0.00105893859501046
"14827","ekmteataja19170330.1.4",5,0.314055120925257
"14828","nasheslovo19171219.1.3",5,0.153795594211234
"14829","tooljasojavnoukteat19171208.1.2",5,0.000424405675854999
"14830","revelskieizvestija19170119.1.2",5,0.0461863890804817
"14831","revelskieizvestija19170130.1.2",5,0.0006737710085758
"14832","revelskieizvestija19170505.1.1",5,0.000465418340363784
"14833","svobodnojeslovosoldata19170502.1.3",5,0.0553081383593875
"14834","revelskieizvestija19170612.1.4",5,0.00311093006138529
"14835","svobodnojeslovosoldata19170930.1.4",5,0.069430294061583
"14836","tooljasojavnoukteat19171122.1.1",5,0.33654666313413
"14837","revelskieizvestija19170425.1.3",5,0.00118973109658397
"14838","revelskojeslovo19170710.1.4",5,0.993936060932902
"14839","revelskieizvestija19170111.1.2",5,0.00057692032446844
"14840","tooljasojavnoukteat19170614.1.1",5,0.000494064870171542
"14841","revelskojeslovo19170102.1.3",5,0.000413475051835375
"14842","revelskojeslovo19171020.1.3",5,0.171791086310604
"14843","revelskojeslovo19171118.1.2",5,0.00181870446128911
"14844","ekmteataja19170112.1.5",5,0.000550541283087929
"14845","ekmteataja19170622.1.1",5,0.000917697328034337
"14846","ekmteataja19171012.1.1",5,0.000758680116218295
"14847","revelskieizvestija19170406.1.1",5,0.000673771007632098
"14848","revelskieizvestija19170509.1.1",5,0.000499185684793756
"14849","revelskieizvestija19170425.1.2",5,0.000973336008909793
"14850","svobodnojeslovosoldata19170707.1.3",5,0.00118973108880048
"14851","svobodnojeslovosoldata19170708.1.3",5,0.0473670646339433
"14852","svobodnojeslovosoldata19170801.1.4",5,0.00052646907228039
"14853","tooljasojavnoukteat19171015.1.4",5,0.0895835486450219
"14854","revelskieizvestija19170107.1.4",5,0.985297274502167
"14855","revelskieizvestija19170131.1.4",5,0.991413504920399
"14856","revelskieizvestija19170428.1.4",5,0.985779621698287
"14857","revelskojeslovo19170602.1.4",5,0.990469552779104
"14858","tooljasojavnoukteat19171218.1.3",5,0.000655432525100037
"14859","svobodnojeslovosoldata19171201.1.4",5,0.000746914281482972
"14860","revelskieizvestija19170313.1.4",5,0.986231325807523
"14861","revelskojeslovo19170621.1.4",5,0.99498783451983
"14862","tooljasojavnoukteat19171127.1.3",5,0.0923719858374101
"14863","ekmteataja19170112.1.9",5,0.000629723104053562
"14864","revelskieizvestija19170420.1.2",5,0.000413475056192574
"14865","revelskieizvestija19170424.1.2",5,0.000713709053010833
"14866","revelskojeslovo19170417.1.4",5,0.911798503718652
"14867","revelskojeslovo19170126.1.3",5,0.0836898276171358
"14868","revelskojeslovo19170902.1.1",5,0.0013967511198427
"14869","tooljasojavnoukteat19170420.1.3",5,0.000538236161116847
"14870","tooljasojavnoukteat19170507.1.2",5,0.000576920326846299
"14871","revelskieizvestija19170510.1.2",5,0.000683330534947314
"14872","revelskojeslovo19170512.1.1",5,0.0011337195251909
"14873","nasheslovo19171208.1.2",5,0.000796312048848505
"14874","revelskojeslovo19170516.1.1",5,0.0823380545804155
"14875","revelskojeslovo19171003.1.1",5,0.0893196869660277
"14876","revelskojeslovo19170712.1.4",5,0.994546409709098
"14877","svobodnojeslovosoldata19170801.1.3",5,0.000598425370892188
"14878","nasheslovo19171201.1.2",5,0.000504413765833394
"14879","utropravda19170706.1.2",5,0.000448097484806699
"14880","svobodnojeslovosoldata19170701.1.3",5,0.000770822575108216
"14881","revelskojeslovo19170207.1.3",5,0.00033105380688357
"14882","utropravda19170822.1.1",5,0.000563422210963546
"14883","revelskojeslovo19170105.1.3",5,0.0968476587852082
"14884","revelskojeslovo19170705.1.3",5,0.000852706472634377
"14885","revelskojeslovo19170619.1.4",5,0.994257407438018
"14886","revelskieizvestija19170520.1.3",5,0.987783529245103
"14887","tooljasojavnoukteat19170613.1.4",5,0.236032302840046
"14888","tooljasojavnoukteat19171014.1.4",5,0.195941790026208
"14889","tooljasojavnoukteat19171015.1.3",5,0.000884009005751634
"14890","nasheslovo19171130.1.3",5,0.000484132083750609
